,title,price,rating,review_count,cmt_count,cpu_name,cpu_ncores,cpu_nthreads,cpu_basefreq,cpu_turbofreq,cpu_cache,ram_size,ram_type,ram_clock,ram_upgradable,storage,gpu,battery,displ_size,displ_resolution,displ_rate,displ_tech,displ_touchscreen,sound,ports,sd_card,wless_connect,webcam,special,backlight_key,weight_dims,surface,os,launch
25,Laptop MSI Gaming GE66 Raider 11UG i7 11800H/16GB/2TB SSD/8GB RTX3070/360Hz/Balo/Chuột/Win10 (258VN),59.990.000₫,,,3 bình luận,Intel Core i7 Tiger Lake - 11800H,8,16,2.30 GHz,Turbo Boost 4.6 GHz,24 MB,16 GB,DDR4 2 khe (1 khe 8GB + 1 khe 8GB),3200 MHz,64 GB,Hỗ trợ thêm 1 khe cắm SSD M.2 PCIe mở rộng (nâng cấp tối đa 2TB),"Card rời - NVIDIA GeForce RTX 3070, 8 GB","4-cell, 99.9 Wh",15.6 inch,Full HD (1920 x 1080),360 Hz,100% sRGB|Chống chói Anti Glare|Tấm nền IPS,,Hi-Res Audio|Nahimic Audio|Sound by Dynaudio,3 x USB 3.2|HDMI|Jack tai nghe 3.5 mm|LAN (RJ45)|Mini DisplayPort|Thunderbolt 4 USB-C|USB Type-C,SD,Bluetooth 5.2|Wi-Fi 6E (802.11ax),FHD (30fps@1080p),Đèn bàn phím chuyển màu RGB,Có,Dài 358 mm - Rộng 267 mm - Dày 23.4 mm - Nặng 2.38 Kg,Vỏ kim loại,Windows 10 Home SL,2021
26,Laptop Dell XPS 13 9310 i7 1165G7/16GB/512GB/Touch/Pen/Office H&S2019/Win10 (JGNH62),59.990.000₫,,,,Intel Core i7 Tiger Lake - 1165G7,4,8,2.80 GHz,Turbo Boost 4.7 GHz,12 MB,16 GB,LPDDR4X (On board),4267 MHz,Không hỗ trợ nâng cấp,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card tích hợp - Intel Iris Xe Graphics,4-cell Li-ion,13.4 inch,4K/UHD+ (3840 x 2400),60 Hz,InfinityEdge display,Có,Realtek High Definition Audio|Waves MaxxAudio,2 x Thunderbolt 4 USB-C|Jack tai nghe 3.5 mm,Micro SD,Bluetooth 5.0|Wi-Fi 6 (802.11ax),HD webcam,Bảo mật vân tay,Có,Dài 295.7 mm - Rộng 198.7 mm - Dày 14.8 mm - Nặng 1.27 kg,Vỏ kim loại nguyên khối,Windows 10 Home SL,2020
27,Laptop Apple MacBook Pro 14 M1 Pro 2021 8 core-CPU/16GB/512GB/14 core-GPU (MKGP3SA/A),Giá dự kiến: 54.990.000₫,,,,Apple M1 Pro - Hãng không công bố,8,Hãng không công bố,200GB/s memory bandwidth,Hãng không công bố,Hãng không công bố,16 GB,Hãng không công bố,Hãng không công bố,Không hỗ trợ nâng cấp,512 GB SSD,Card tích hợp - 14 core-GPU,Khoảng 10 tiếng,14.2 inch,Liquid Retina XDR display (3024 x 1964),up to 120Hz,1 billion colors|True Tone Technology|Wide color (P3),,Dolby Atmos|Hệ thống âm thanh 6 loa|Wide stereo sound,3 x Thunderbolt 4 USB-C|HDMI|Jack tai nghe 3.5 mm,SD,Bluetooth 5.0|Wi-Fi 6 (802.11ax),1080p FaceTime HD camera,Sạc MagSafe,Có,Dài 312.6 mm - Rộng 221.2 mm - Dày 15.5 mm - Nặng 1.6 kg,Vỏ kim loại nguyên khối,Mac OS,10/2021
28,Laptop LG Gram 17 2021 i7 1165G7/16GB/1TB SSD/Win10 (17Z90P-G.AH78A5),54.890.000₫,,,,Intel Core i7 Tiger Lake - 1165G7,4,8,2.80 GHz,Turbo Boost 4.7 GHz,12 MB,16 GB,LPDDR4X (On board),4266 MHz,Không hỗ trợ nâng cấp,SSD 1 TB M.2 PCIe|Hỗ trợ thêm 1 khe cắm SSD M.2 PCIe mở rộng,Card tích hợp - Intel Iris Xe Graphics,"2-cell Li-ion, 80 Wh",17 inch,WQXGA (2560 x 1600),,60Hz|Chống chói Anti Glare|Tấm nền IPS,,DTS X:Ultra Audio,2 x Thunderbolt 4 USB-C|2 x USB 3.2|HDMI|Jack tai nghe 3.5 mm,Micro SD,Bluetooth 5.1|Wi-Fi 6 (802.11ax),HD webcam,Bảo mật vân tay|Tiêu chuẩn Nền Intel Evo,Có,Dài 380.2 mm - Rộng 260.1 mm - Dày 17.8 mm - Nặng 1.35 kg,Hợp kim Nano Carbon - Magie,Windows 10 Home Standard,
29,Laptop MSI Gaming Leopard GP76 11UG i7 11800H/16GB/1TB SSD/8GB RTX3070/240Hz/Balo/Chuột/Win10 (435VN),52.990.000₫,,,5 bình luận,Intel Core i7 Tiger Lake - 11800H,8,16,2.30 GHz,Turbo Boost 4.6 GHz,24 MB,16 GB,DDR4 2 khe (1 khe 8GB + 1 khe 8GB),3200 MHz,64 GB,SSD 1 TB M.2 PCIe|Hỗ trợ thêm 1 khe cắm SSD M.2 PCIe mở rộng,"Card rời - NVIDIA GeForce RTX 3070, 8 GB","4-cell Li-ion, 65 Wh",17.3 inch,Full HD (1920 x 1080),240 Hz,Tấm nền IPS,,Nahimic Audio,3 x USB 3.2|HDMI|Jack tai nghe 3.5 mm|LAN (RJ45)|Mini DisplayPort,SD,Bluetooth 5.2|Wi-Fi 6 (802.11ax),HD webcam,Đèn bàn phím chuyển màu RGB,Có,Dài 397 mm - Rộng 284 mm - Dày 25.9 mm - Nặng 2.9 kg,Vỏ kim loại,Windows 10 Home SL,2021
30,Laptop LG Gram 17 2021 i7 1165G7/16GB/512GB/Win10 (17Z90P-G.AH76A5),52.890.000₫,,,,Intel Core i7 Tiger Lake - 1165G7,4,8,2.80 GHz,Turbo Boost 4.7 GHz,12 MB,16 GB,LPDDR4X (On board),4266 MHz,Không hỗ trợ nâng cấp,Hỗ trợ thêm 1 khe cắm SSD M.2 PCIe mở rộng|512 GB SSD NVMe PCIe,Card tích hợp - Intel Iris Xe Graphics,"2-cell Li-ion, 80 Wh",17 inch,WQXGA (2560 x 1600),,60Hz|Chống chói Anti Glare|Tấm nền IPS,,DTS X:Ultra Audio,2 x Thunderbolt 4 USB-C|2 x USB 3.2|HDMI|Jack tai nghe 3.5 mm,Micro SD,Bluetooth 5.1|Wi-Fi 6 (802.11ax),HD webcam,Bảo mật vân tay|Tiêu chuẩn Nền Intel Evo,Có,Dài 380.2 mm - Rộng 260.1 mm - Dày 17.8 mm - Nặng 1.35 kg,Hợp kim Nano Carbon - Magie,Windows 10 Home Standard,
31,Laptop Apple MacBook Pro M1 2020 16GB/1TB SSD (Z11C000CJ),52.990.000₫,,,,Apple M1 - Hãng không công bố,Hãng không công bố,Hãng không công bố,Hãng không công bố,Hãng không công bố,Hãng không công bố,16 GB,Hãng không công bố,Hãng không công bố,Không hỗ trợ nâng cấp,1 TB SSD,Card tích hợp - 8 nhân GPU,Khoảng 10 tiếng,13.3 inch,Retina (2560 x 1600),Hãng không công bố,500 nits brightness|LED Backlit|Retina|True Tone Technology|Tấm nền IPS,,3 microphones|Dolby Atmos|Loa kép (2 kênh),2 x Thunderbolt 3 (USB-C)|Jack tai nghe 3.5 mm,,Bluetooth 5.0|Wi-Fi 6 (802.11ax),HD webcam,Bảo mật vân tay,Có,Dài 304.1 mm - Rộng 212.4 mm - Dày 15.6 mm - Nặng 1.4 kg,Vỏ kim loại nguyên khối,Mac OS,2020
32,Laptop LG Gram 16 2021 i7 1165G7/16GB/512GB/Win10 (16Z90P-G.AH75A5),50.890.000₫,,,,Intel Core i7 Tiger Lake - 1165G7,4,8,2.80 GHz,Turbo Boost 4.7 GHz,12 MB,16 GB,LPDDR4X (On board),4266 MHz,Không hỗ trợ nâng cấp,Hỗ trợ thêm 1 khe cắm SSD M.2 PCIe mở rộng|512 GB SSD NVMe PCIe,Card tích hợp - Intel Iris Xe Graphics,"2-cell Li-ion, 80 Wh",16 inch,WQXGA (2560 x 1600),60 Hz,Chống chói Anti Glare|Tấm nền IPS,,DTS X:Ultra Audio,2 x Thunderbolt 4 USB-C|2 x USB 3.2|HDMI|Jack tai nghe 3.5 mm,Micro SD,Bluetooth 5.1|Wi-Fi 6 (802.11ax),HD webcam,Bảo mật vân tay|Tiêu chuẩn Nền Intel Evo,Có,Dài 355.9 mm - Rộng 243.4 mm - Dày 16.8 mm - Nặng 1.19 kg,Hợp kim Nano Carbon - Magie,Windows 10 Home Standard,
33,Laptop Acer Predator Triton 300 PT315 53 71DJ i7 11800H/16GB/512GB/8GB RTX3070/165Hz/Win10 (NH.QDSSV.001),50.690.000₫,,,,Intel Core i7 Tiger Lake - 11800H,8,16,2.30 GHz,Turbo Boost 4.6 GHz,24 MB,16 GB,DDR4 2 khe (1 khe 8GB + 1 khe 8GB),3200 MHz,32 GB,Hỗ trợ thêm 1 khe cắm SSD M.2 PCIe mở rộng (nâng cấp tối đa 1TB),"Card rời - NVIDIA GeForce RTX 3070, 8 GB","4-cell Li-ion, 59 Wh",15.6 inch,QHD (2560 x 1440),165 Hz,Acer ComfyView|Công nghệ IPS|LED Backlit|TFT,,DTS X:Ultra Audio,3 x USB 3.2|HDMI|Jack tai nghe 3.5 mm|LAN (RJ45)|Mini DisplayPort|Thunderbolt 4 USB-C,,Bluetooth 5.1|Wi-Fi 6 (802.11ax),HD webcam,Công nghệ quạt AeroBlade™ 3D thế hệ 5 2 quạt tản nhiệt,Có,Dài 353 mm - Rộng 255 mm - Dày 19.9 mm - Nặng 2 kg,Vỏ kim loại,Windows 10 Home SL,2021
34,Laptop Lenovo Yoga 9 14ITL5 i7/1185G7/16GB/1TB SSD/Touch/Pen/Win10 (82BG006EVN),49.490.000₫ *,2,1 đánh giá,2 bình luận,Intel Core i7 Tiger Lake - 1185G7,4,8,3.00 GHz,Turbo Boost 4.8 GHz,12 MB,16 GB,LPDDR4 (On board),4266 MHz,Không hỗ trợ nâng cấp,SSD 1 TB M.2 PCIe,Card tích hợp - Intel Iris Xe Graphics,"Li-Polymer, 60 Wh",14 inch,4K/UHD (3840 x 2160),Hãng không công bố,500 nits Glossy|90% DCI-P3|HDR Vesa400|Tấm nền IPS,Có,Dolby Atmos|Stereo speakers,1 x USB 3.2|2 x Thunderbolt 4 USB-C|Jack tai nghe 3.5 mm,,Bluetooth 5.1|Wi-Fi 6 (802.11ax),HD webcam,Bảo mật vân tay|Công tắc khóa camera|Tiêu chuẩn Nền Intel Evo,Có,Dài 319.4 mm - Rộng 216.4 mm - Dày 15.7 mm - Nặng 1.37 kg,Vỏ kim loại,Windows 10 Home SL,2021
35,Laptop HP EliteBook X360 1030 G8 i7 1165G7/16GB/512GB/Touch/Pen/Win10 Pro (3G1C4PA),48.990.000₫ *,,,13 bình luận,Intel Core i7 Tiger Lake - 1165G7,4,8,2.80 GHz,Turbo Boost 4.7 GHz,12 MB,16 GB,LPDDR4X (On board),4267 MHz,Không hỗ trợ nâng cấp,512 GB SSD NVMe PCIe,Card tích hợp - Intel Iris Xe Graphics,"4-cell Li-ion, 54 Wh",13.3 inch,Full HD (1920 x 1080),60 Hz,Chống chói Anti Glare|HP Sure View|Tấm nền IPS|Độ sáng 1000 nits,Có,Bang & Olufsen audio,2 x Thunderbolt 4 USB-C|2 x USB 3.1|HDMI|Jack tai nghe 3.5 mm,,Bluetooth 5.0|Wi-Fi 6 (802.11ax),Camera IR|HD webcam,Bảo mật vân tay|Mở khóa khuôn mặt|Tiêu chuẩn Nền Intel Evo,Có,Dài 303.7 mm - Rộng 193.9 mm - Dày 16.1 mm - Nặng 1.25 kg,Vỏ kim loại nguyên khối,Windows 10 Pro,2021
36,Laptop LG Gram 16 2021 i7 1165G7/16GB/256GB/Win10 (16Z90P-G.AH73A5),48.890.000₫,,,,Intel Core i7 Tiger Lake - 1165G7,4,8,2.80 GHz,Turbo Boost 4.7 GHz,12 MB,16 GB,LPDDR4X (On board),4266 MHz,Không hỗ trợ nâng cấp,Hỗ trợ thêm 1 khe cắm SSD M.2 PCIe mở rộng|256 GB SSD NVMe PCIe,Card tích hợp - Intel Iris Xe Graphics,"2-cell Li-ion, 80 Wh",16 inch,WQXGA (2560 x 1600),60 Hz,Chống chói Anti Glare|Tấm nền IPS,,DTS X:Ultra Audio,2 x Thunderbolt 4 USB-C|2 x USB 3.2|HDMI|Jack tai nghe 3.5 mm,Micro SD,Bluetooth 5.1|Wi-Fi 6 (802.11ax),HD webcam,Bảo mật vân tay|Tiêu chuẩn Nền Intel Evo,Có,Dài 355.9 mm - Rộng 243.4 mm - Dày 16.8 mm - Nặng 1.19 kg,Hợp kim Nano Carbon - Magie,Windows 10 Home Standard,
37,Laptop LG Gram 14 2021 i7 1165G7/16GB/512GB/Win 10 (14Z90P-G.AH75A5),47.890.000₫,,,2 bình luận,Intel Core i7 Tiger Lake - 1165G7,4,8,2.80 GHz,Turbo Boost 4.7 GHz,12 MB,16 GB,LPDDR4X (On board),4266 MHz,Không hỗ trợ nâng cấp,Hỗ trợ thêm 1 khe cắm SSD M.2 PCIe mở rộng|512 GB SSD NVMe PCIe,Card tích hợp - Intel Iris Xe Graphics,"4-cell Li-ion, 72 Wh",14 inch,WUXGA (1920 x 1200),60 Hz,Chống chói Anti Glare|Tấm nền IPS,,DTS X:Ultra Audio,2 x Thunderbolt 4 USB-C|2 x USB 3.2|HDMI|Jack tai nghe 3.5 mm,Micro SD,Bluetooth 5.1|Wi-Fi 6 (802.11ax),HD webcam,Bảo mật vân tay|Tiêu chuẩn Nền Intel Evo,Có,Dài 313.4 mm - Rộng 215.2 mm - Dày 16.8 mm - Nặng 0.999 kg,Hợp kim Nano Carbon - Magie,Windows 10 Home Standard,2021
38,Laptop MSI Summit E16 Flip i7 1195G7/16GB/1TB SSD/4GB RTX3050/120Hz/Touch/Pen/Túi/Office365F/Win10 (082VN),46.990.000₫,,,,Intel Core i7 Tiger Lake - 1195G7,4,8,2.90 GHz,Turbo Boost 5.0 GHz,12 MB,16 GB,LPDDR4X (8GB On board + 8GB On board),2133 MHz (Hãng công bố),Không hỗ trợ nâng cấp,"1 TB SSD M.2 PCIe (Có thể tháo ra, lắp thanh khác tối đa 2TB)","Card rời - NVIDIA GeForce RTX3050, 4 GB","4-cell, 82Wh",16 inch,QHD+ (2560 x 1600),120 Hz,100% DCI-P3,Có,Nahimic Audio,2 x Thunderbolt 4 USB-C|2 x USB 3.2|HDMI|Jack tai nghe 3.5 mm,Micro SD,Bluetooth 5.2|Wi-Fi 6E (802.11ax),Camera IR|HD webcam,Bảo mật vân tay|Công tắc khóa camera|Mở khóa khuôn mặt,Có,Dài 358.2 mm - Rộng 258.5 mm - Dày 16.9 mm - Nặng 1.9 kg,Vỏ kim loại,Windows 10 Home SL + Office 365 Family 1 năm,2021
39,Laptop Acer Predator Triton 300 PT315 53 75LQ i7 11800H/16GB/512GB/6GB RTX3060/165Hz/Win10 (NH.QDQSV.001),44.690.000₫,5,1 đánh giá,3 bình luận,Intel Core i7 Tiger Lake - 11800H,8,16,2.30 GHz,Turbo Boost 4.6 GHz,24 MB,16 GB,DDR4 2 khe (1 khe 8GB + 1 khe 8GB),3200 MHz,32 GB,Hỗ trợ thêm 1 khe cắm SSD M.2 PCIe mở rộng (nâng cấp tối đa 1TB),"Card rời - NVIDIA GeForce RTX 3060, 6 GB","4-cell Li-ion, 59 Wh",15.6 inch,QHD (2560 x 1440),165 Hz,Acer ComfyView|Công nghệ IPS|LED Backlit|TFT,,DTS X:Ultra Audio,3 x USB 3.2|HDMI|Jack tai nghe 3.5 mm|LAN (RJ45)|Mini DisplayPort|Thunderbolt 4 USB-C,,Bluetooth 5.1|Wi-Fi 6 (802.11ax),HD webcam,Công nghệ quạt AeroBlade™ 3D thế hệ 5 2 quạt tản nhiệt,Có,Dài 353 mm - Rộng 255 mm - Dày 19.9 mm - Nặng 2 kg,Vỏ kim loại,Windows 10 Home SL,2021
40,Laptop MSI Gaming Stealth 15M A11UEK i7 11375H/16GB/512GB/6GB RTX3060 Max-Q/144Hz/Balo/Chuột/Win10 (254VN),41.990.000₫,,,,Intel Core i7 Tiger Lake - 11375H,4,8,3.30 GHz,Turbo Boost 5.0 GHz,12 MB,16 GB,DDR4 2 khe (1 khe 8GB + 1 khe 8GB),3200 MHz,64 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2TB)","Card rời - NVIDIA GeForce RTX 3060 Max-Q, 6 GB","3-cell, 52 Wh",15.6 inch,Full HD (1920 x 1080),144 Hz,Chống chói Anti Glare|Công nghệ IPS,,Hi-Res Audio|Nahimic Audio,2 x USB 3.2|HDMI|Jack tai nghe 3.5 mm|Thunderbolt 4 USB-C|USB Type-C,Micro SD,Bluetooth 5.1|Wi-Fi 6 (802.11ax),HD webcam,Đèn bàn phím chuyển màu RGB,Có,Dài 358.3 mm - Rộng 248 mm - Dày 16.15 mm - Nặng 1.7 kg,Vỏ kim loại,Windows 10 Home SL,2021
41,Laptop Asus ZenBook UX371EA i7 1165G7/16GB/1TB SSD/Touch/Pen/Cáp/Túi/Office H&S2019/Win10 (HL494TS),41.490.000₫ *,,,,Intel Core i7 Tiger Lake - 1165G7,4,8,2.80 GHz,Turbo Boost 4.7 GHz,12 MB,16 GB,LPDDR4X (On board),4267 MHz,Không hỗ trợ nâng cấp,SSD 1 TB M.2 PCIe,Card tích hợp - Intel Iris Xe Graphics,"4-cell Li-ion, 67 Wh",13.3 inch,"4K/UHD (3840 x 2160), OLED",Hãng không công bố,100% DCI-P3|400 nits|OLED|Tấm nền IPS,Có,Audio by Harman/Kardon,1 x USB 3.2|2 x Thunderbolt 4 USB-C|HDMI,,Bluetooth 5.0|Wi-Fi 6 (802.11ax),Camera IR,Mở khóa khuôn mặt|Tiêu chuẩn Nền Intel Evo|Độ bền chuẩn quân đội MLT STD 810G,Có,Dài 305 mm - Rộng 211 mm - Dày 13.9 mm - Nặng 1.2 kg,Vỏ kim loại nguyên khối,Windows 10 Home SL + Office Home & Student 2019 vĩnh viễn,2021
42,Laptop HP EliteBook X360 830 G8 i7 1165G7/16GB/512GB/Touch/Pen/Win10 Pro (3G1A4PA),41.290.000₫ *,,,13 bình luận,Intel Core i7 Tiger Lake - 1165G7,4,8,2.80 GHz,Turbo Boost 4.7 GHz,12 MB,16 GB,DDR4 (On board),3200 MHz,Không hỗ trợ nâng cấp,512 GB SSD NVMe PCIe,Card tích hợp - Intel Iris Xe Graphics,"3-cell Li-ion, 53 Wh",13.3 inch,Full HD (1920 x 1080),60 Hz,Tấm nền IPS|Wled-backlit,Có,Bang & Olufsen audio,2 x Thunderbolt 4 USB-C|2 x USB 3.1|HDMI|Jack tai nghe 3.5 mm,,Bluetooth 5.0|Wi-Fi 6 (802.11ax),HD webcam,Bút cảm ứng|Bảo mật vân tay|Tiêu chuẩn Nền Intel Evo,Có,Dài 307.6 mm - Rộng 205 mm - Dày 17.8 mm - Nặng 1.476 kg,Vỏ kim loại,Windows 10 Pro,2021
43,Laptop MSI Summit E13 Flip i7 1185G7/16GB/1TB SSD/Touch/Túi/Pen/Win10 (211VN),39.990.000₫,,,,Intel Core i7 Tiger Lake - 1185G7,4,8,3.00 GHz,Turbo Boost 4.8 GHz,12 MB,16 GB,LPDDR4 (On board),2133 MHz (Hãng công bố),Không hỗ trợ nâng cấp,1 TB SSD NVMe PCIe Gen4x4,Card tích hợp - Intel Iris Xe Graphics,"4-cell Li-ion, 70 Wh",13.4 inch,Full HD+ (1920 x 1200),60 Hz,100% sRGB|500 nits Glossy|Tấm nền IPS,Có,Hi-Res Audio|Nahimic Audio,1 x USB 3.2|2 x Thunderbolt 4 USB-C|Jack tai nghe 3.5 mm|USB Type-C,Micro SD,Bluetooth 5.2|Wi-Fi 6E (802.11ax),Camera IR|HD webcam,Bảo mật vân tay|Công tắc khóa camera|Mở khóa khuôn mặt|Tiêu chuẩn Nền Intel Evo,Có,Dài 300.2 mm - Rộng 222.25 mm - Dày 14.9 mm - Nặng 1.35 kg,Vỏ kim loại nguyên khối,Windows 10 Home SL,2021
